[2025-04-04 22:17:34.817] Namespace(dataset_name='ChestXray14', model_name='resnet18', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=10, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='resnet18_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/resnet18_ImageNet_exper/resnet18_ImageNet_exper_run_1.pdf'))
[2025-04-04 22:18:39.938] Run:1-Epoch:1, TrainLoss:0.1641, TrainAcc:0.6238
[2025-04-17 01:17:30.044] Run:1-Epoch:1, ValidLoss:0.1788, ValidAcc:0.4654
[2025-04-17 01:17:30.809] Run:1-Epoch:2, TrainLoss:0.1740, TrainAcc:0.5434
[2025-04-17 01:17:30.997] Run:1-Epoch:2, ValidLoss:0.1782, ValidAcc:0.4739
[2025-04-17 01:17:31.844] Run:1-Epoch:3, TrainLoss:0.1652, TrainAcc:0.6179
[2025-04-17 01:17:32.041] Run:1-Epoch:3, ValidLoss:0.1520, ValidAcc:0.7343
[2025-04-17 01:17:32.856] Run:1-Epoch:4, TrainLoss:0.1411, TrainAcc:0.7693
[2025-04-17 01:17:33.042] Run:1-Epoch:4, ValidLoss:0.1166, ValidAcc:0.9189
[2025-04-17 01:17:33.829] Run:1-Epoch:5, TrainLoss:0.1146, TrainAcc:0.8484
[2025-04-17 01:17:34.025] Run:1-Epoch:5, ValidLoss:0.0816, ValidAcc:0.9501
[2025-04-17 01:17:34.849] Run:1-Epoch:6, TrainLoss:0.1036, TrainAcc:0.8516
[2025-04-17 01:17:35.024] Run:1-Epoch:6, ValidLoss:0.0583, ValidAcc:0.9500
[2025-04-17 01:17:35.829] Run:1-Epoch:7, TrainLoss:0.1045, TrainAcc:0.8504
[2025-04-17 01:17:36.021] Run:1-Epoch:7, ValidLoss:0.0567, ValidAcc:0.9499
[2025-04-17 01:17:36.798] Run:1-Epoch:8, TrainLoss:0.0999, TrainAcc:0.8521
[2025-04-17 01:17:36.967] Run:1-Epoch:8, ValidLoss:0.0630, ValidAcc:0.9500
[2025-04-17 01:17:37.575] Run:1-Epoch:9, TrainLoss:0.0924, TrainAcc:0.8586
[2025-04-17 01:17:37.768] Run:1-Epoch:9, ValidLoss:0.0681, ValidAcc:0.9481
[2025-04-17 01:17:38.375] Run:1-Epoch:10, TrainLoss:0.0880, TrainAcc:0.8616
[2025-04-17 01:17:38.563] Run:1-Epoch:10, ValidLoss:0.0624, ValidAcc:0.9486
[2025-04-17 01:17:39.179] Run:1-Epoch:11, TrainLoss:0.0836, TrainAcc:0.8661
[2025-04-17 01:17:39.351] Run:1-Epoch:11, ValidLoss:0.0583, ValidAcc:0.9494
[2025-04-17 01:17:39.966] Run:1-Epoch:12, TrainLoss:0.0789, TrainAcc:0.8704
[2025-04-17 01:17:40.142] Run:1-Epoch:12, ValidLoss:0.0565, ValidAcc:0.9496
[2025-04-17 01:17:40.976] Run:1-Epoch:13, TrainLoss:0.0750, TrainAcc:0.8806
[2025-04-17 01:17:41.164] Run:1-Epoch:13, ValidLoss:0.0557, ValidAcc:0.9487
[2025-04-17 01:17:41.950] Run:1-Epoch:14, TrainLoss:0.0703, TrainAcc:0.8944
[2025-04-17 01:17:42.136] Run:1-Epoch:14, ValidLoss:0.0566, ValidAcc:0.9406
[2025-04-17 01:17:42.769] Run:1-Epoch:15, TrainLoss:0.0639, TrainAcc:0.9061
[2025-04-17 01:17:42.956] Run:1-Epoch:15, ValidLoss:0.0578, ValidAcc:0.9370
[2025-04-17 01:17:43.585] Run:1-Epoch:16, TrainLoss:0.0617, TrainAcc:0.9099
[2025-04-17 01:17:43.773] Run:1-Epoch:16, ValidLoss:0.0575, ValidAcc:0.9316
[2025-04-17 01:17:44.385] Run:1-Epoch:17, TrainLoss:0.0566, TrainAcc:0.9180
[2025-04-17 01:17:44.561] Run:1-Epoch:17, ValidLoss:0.0549, ValidAcc:0.9357
[2025-04-17 01:17:45.388] Run:1-Epoch:18, TrainLoss:0.0548, TrainAcc:0.9214
[2025-04-17 01:17:45.578] Run:1-Epoch:18, ValidLoss:0.0572, ValidAcc:0.9320
[2025-04-17 01:17:46.212] Run:1-Epoch:19, TrainLoss:0.0502, TrainAcc:0.9269
[2025-04-17 01:17:46.403] Run:1-Epoch:19, ValidLoss:0.0591, ValidAcc:0.9270
[2025-04-17 01:17:47.051] Run:1-Epoch:20, TrainLoss:0.0468, TrainAcc:0.9360
[2025-04-17 01:17:47.243] Run:1-Epoch:20, ValidLoss:0.0590, ValidAcc:0.9267
[2025-04-17 01:17:47.888] Run:1-Epoch:21, TrainLoss:0.0432, TrainAcc:0.9399
[2025-04-17 01:17:48.066] Run:1-Epoch:21, ValidLoss:0.0576, ValidAcc:0.9290
[2025-04-17 01:17:48.708] Run:1-Epoch:22, TrainLoss:0.0415, TrainAcc:0.9451
[2025-04-17 01:17:48.898] Run:1-Epoch:22, ValidLoss:0.0589, ValidAcc:0.9269
[2025-04-17 01:17:49.544] Run:1-Epoch:23, TrainLoss:0.0383, TrainAcc:0.9496
[2025-04-17 01:17:49.730] Run:1-Epoch:23, ValidLoss:0.0604, ValidAcc:0.9221
[2025-04-17 01:20:10.801] Namespace(dataset_name='ChestXray14', model_name='resnet18', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='resnet18_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/resnet18_ImageNet_exper/resnet18_ImageNet_exper_run_1.pdf'))
[2025-04-17 01:20:12.028] Run:1-Epoch:1, TrainLoss:0.1732, TrainAcc:0.5441
[2025-04-17 01:20:12.355] Run:1-Epoch:1, ValidLoss:0.1788, ValidAcc:0.4654
[2025-04-17 01:20:13.203] Run:1-Epoch:2, TrainLoss:0.1740, TrainAcc:0.5434
[2025-04-17 01:20:13.399] Run:1-Epoch:2, ValidLoss:0.1782, ValidAcc:0.4739
[2025-04-17 01:20:14.176] Run:1-Epoch:3, TrainLoss:0.1652, TrainAcc:0.6179
[2025-04-17 01:20:14.354] Run:1-Epoch:3, ValidLoss:0.1520, ValidAcc:0.7343
[2025-04-17 01:20:15.147] Run:1-Epoch:4, TrainLoss:0.1411, TrainAcc:0.7693
[2025-04-17 01:20:15.338] Run:1-Epoch:4, ValidLoss:0.1166, ValidAcc:0.9189
[2025-04-17 01:20:16.131] Run:1-Epoch:5, TrainLoss:0.1146, TrainAcc:0.8484
[2025-04-17 01:20:16.306] Run:1-Epoch:5, ValidLoss:0.0816, ValidAcc:0.9501
[2025-04-17 01:20:17.108] Run:1-Epoch:6, TrainLoss:0.1036, TrainAcc:0.8516
[2025-04-17 01:20:17.282] Run:1-Epoch:6, ValidLoss:0.0583, ValidAcc:0.9500
[2025-04-17 01:20:18.079] Run:1-Epoch:7, TrainLoss:0.1045, TrainAcc:0.8504
[2025-04-17 01:20:18.273] Run:1-Epoch:7, ValidLoss:0.0567, ValidAcc:0.9499
[2025-04-17 01:20:19.057] Run:1-Epoch:8, TrainLoss:0.0999, TrainAcc:0.8521
[2025-04-17 01:20:19.231] Run:1-Epoch:8, ValidLoss:0.0630, ValidAcc:0.9500
[2025-04-17 01:20:19.853] Run:1-Epoch:9, TrainLoss:0.0924, TrainAcc:0.8586
[2025-04-17 01:20:20.040] Run:1-Epoch:9, ValidLoss:0.0681, ValidAcc:0.9481
[2025-04-17 01:20:20.649] Run:1-Epoch:10, TrainLoss:0.0880, TrainAcc:0.8616
[2025-04-17 01:20:20.823] Run:1-Epoch:10, ValidLoss:0.0624, ValidAcc:0.9486
[2025-04-17 01:20:21.465] Run:1-Epoch:11, TrainLoss:0.0836, TrainAcc:0.8661
[2025-04-17 01:20:21.632] Run:1-Epoch:11, ValidLoss:0.0583, ValidAcc:0.9494
[2025-04-17 01:20:22.291] Run:1-Epoch:12, TrainLoss:0.0789, TrainAcc:0.8704
[2025-04-17 01:20:22.463] Run:1-Epoch:12, ValidLoss:0.0565, ValidAcc:0.9496
[2025-04-17 01:20:23.252] Run:1-Epoch:13, TrainLoss:0.0750, TrainAcc:0.8806
[2025-04-17 01:20:23.416] Run:1-Epoch:13, ValidLoss:0.0557, ValidAcc:0.9487
[2025-04-17 01:20:24.217] Run:1-Epoch:14, TrainLoss:0.0703, TrainAcc:0.8944
[2025-04-17 01:20:24.390] Run:1-Epoch:14, ValidLoss:0.0566, ValidAcc:0.9406
[2025-04-17 01:20:25.022] Run:1-Epoch:15, TrainLoss:0.0639, TrainAcc:0.9061
[2025-04-17 01:20:25.190] Run:1-Epoch:15, ValidLoss:0.0578, ValidAcc:0.9370
[2025-04-17 01:20:25.840] Run:1-Epoch:16, TrainLoss:0.0617, TrainAcc:0.9099
[2025-04-17 01:20:26.025] Run:1-Epoch:16, ValidLoss:0.0575, ValidAcc:0.9316
[2025-04-17 01:20:26.659] Run:1-Epoch:17, TrainLoss:0.0566, TrainAcc:0.9180
[2025-04-17 01:20:26.836] Run:1-Epoch:17, ValidLoss:0.0549, ValidAcc:0.9357
[2025-04-17 01:20:27.632] Run:1-Epoch:18, TrainLoss:0.0548, TrainAcc:0.9214
[2025-04-17 01:20:27.800] Run:1-Epoch:18, ValidLoss:0.0572, ValidAcc:0.9320
[2025-04-17 01:20:28.442] Run:1-Epoch:19, TrainLoss:0.0502, TrainAcc:0.9269
[2025-04-17 01:20:28.621] Run:1-Epoch:19, ValidLoss:0.0591, ValidAcc:0.9270
[2025-04-17 01:20:29.242] Run:1-Epoch:20, TrainLoss:0.0468, TrainAcc:0.9360
[2025-04-17 01:20:29.419] Run:1-Epoch:20, ValidLoss:0.0590, ValidAcc:0.9267
[2025-04-17 01:20:30.041] Run:1-Epoch:21, TrainLoss:0.0432, TrainAcc:0.9399
[2025-04-17 01:20:30.222] Run:1-Epoch:21, ValidLoss:0.0576, ValidAcc:0.9290
[2025-04-17 01:20:30.858] Run:1-Epoch:22, TrainLoss:0.0415, TrainAcc:0.9451
[2025-04-17 01:20:31.026] Run:1-Epoch:22, ValidLoss:0.0589, ValidAcc:0.9269
[2025-04-17 01:20:31.698] Run:1-Epoch:23, TrainLoss:0.0383, TrainAcc:0.9496
[2025-04-17 01:20:31.868] Run:1-Epoch:23, ValidLoss:0.0604, ValidAcc:0.9221
