[2025-04-16 19:57:24.474] Namespace(dataset_name='ChestXray14', model_name='vgg19', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='vgg19_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/vgg19_ImageNet_exper/vgg19_ImageNet_exper_run_1.pdf'))
[2025-04-16 19:57:25.522] Run:1-Epoch:1, TrainLoss:0.1839, TrainAcc:0.6000
[2025-04-16 20:27:05.180] Run:1-Epoch:9, ValidLoss:0.0602, ValidAcc:0.9571
[2025-04-16 20:27:08.025] Run:1-Epoch:10, TrainLoss:0.1814, TrainAcc:0.8564
[2025-04-16 20:27:08.180] Run:1-Epoch:10, ValidLoss:0.1312, ValidAcc:0.8957
[2025-04-16 20:27:08.728] Run:1-Epoch:11, TrainLoss:0.1410, TrainAcc:0.7957
[2025-04-16 20:27:08.880] Run:1-Epoch:11, ValidLoss:0.1173, ValidAcc:0.9571
[2025-04-16 20:27:09.428] Run:1-Epoch:12, TrainLoss:0.1306, TrainAcc:0.8479
[2025-04-16 20:27:09.581] Run:1-Epoch:12, ValidLoss:0.0678, ValidAcc:0.9571
[2025-04-16 20:27:10.131] Run:1-Epoch:13, TrainLoss:0.1192, TrainAcc:0.8564
[2025-04-16 20:27:10.285] Run:1-Epoch:13, ValidLoss:0.0792, ValidAcc:0.9571
[2025-04-16 20:27:10.831] Run:1-Epoch:14, TrainLoss:0.1072, TrainAcc:0.8586
[2025-04-16 20:27:10.984] Run:1-Epoch:14, ValidLoss:0.0480, ValidAcc:0.9571
[2025-04-16 20:27:13.840] Run:1-Epoch:15, TrainLoss:0.1126, TrainAcc:0.8543
[2025-04-16 20:27:13.994] Run:1-Epoch:15, ValidLoss:0.0760, ValidAcc:0.9571
[2025-04-16 20:27:14.538] Run:1-Epoch:16, TrainLoss:0.1067, TrainAcc:0.8579
[2025-04-16 20:27:14.691] Run:1-Epoch:16, ValidLoss:0.0759, ValidAcc:0.9571
[2025-04-16 20:27:15.237] Run:1-Epoch:17, TrainLoss:0.1041, TrainAcc:0.8607
[2025-04-16 20:27:15.390] Run:1-Epoch:17, ValidLoss:0.0630, ValidAcc:0.9571
[2025-04-16 20:27:15.937] Run:1-Epoch:18, TrainLoss:0.1083, TrainAcc:0.8550
[2025-04-16 20:27:16.091] Run:1-Epoch:18, ValidLoss:0.0605, ValidAcc:0.9571
[2025-04-16 20:27:16.639] Run:1-Epoch:19, TrainLoss:0.1080, TrainAcc:0.8450
[2025-04-16 20:27:16.793] Run:1-Epoch:19, ValidLoss:0.0674, ValidAcc:0.9571
[2025-04-16 20:27:17.339] Run:1-Epoch:20, TrainLoss:0.1051, TrainAcc:0.8564
[2025-04-16 20:27:17.493] Run:1-Epoch:20, ValidLoss:0.0690, ValidAcc:0.9571
[2025-04-16 23:13:05.006] Namespace(dataset_name='ChestXray14', model_name='vgg19', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='vgg19_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/vgg19_ImageNet_exper/vgg19_ImageNet_exper_run_1.pdf'))
[2025-04-16 23:13:07.269] Run:1-Epoch:1, TrainLoss:0.1797, TrainAcc:0.5961
[2025-04-16 23:13:07.913] Run:1-Epoch:1, ValidLoss:0.1713, ValidAcc:0.6536
[2025-04-16 23:13:11.919] Run:1-Epoch:2, TrainLoss:0.1704, TrainAcc:0.6279
[2025-04-16 23:13:12.446] Run:1-Epoch:2, ValidLoss:0.1600, ValidAcc:0.6926
[2025-04-16 23:13:16.468] Run:1-Epoch:3, TrainLoss:0.1321, TrainAcc:0.7933
[2025-04-16 23:13:16.990] Run:1-Epoch:3, ValidLoss:0.0726, ValidAcc:0.9501
[2025-04-16 23:13:21.035] Run:1-Epoch:4, TrainLoss:0.1632, TrainAcc:0.8427
[2025-04-16 23:13:21.572] Run:1-Epoch:4, ValidLoss:0.0637, ValidAcc:0.9501
[2025-04-16 23:13:25.611] Run:1-Epoch:5, TrainLoss:0.1377, TrainAcc:0.8404
[2025-04-16 23:13:26.130] Run:1-Epoch:5, ValidLoss:0.0934, ValidAcc:0.8490
[2025-04-16 23:13:27.885] Run:1-Epoch:6, TrainLoss:0.1340, TrainAcc:0.8304
[2025-04-16 23:13:28.428] Run:1-Epoch:6, ValidLoss:0.1506, ValidAcc:0.5967
[2025-04-16 23:13:30.178] Run:1-Epoch:7, TrainLoss:0.1356, TrainAcc:0.7657
[2025-04-16 23:13:30.695] Run:1-Epoch:7, ValidLoss:0.1108, ValidAcc:0.9501
[2025-04-16 23:13:32.449] Run:1-Epoch:8, TrainLoss:0.1219, TrainAcc:0.8507
[2025-04-16 23:13:32.965] Run:1-Epoch:8, ValidLoss:0.1184, ValidAcc:0.9044
[2025-04-16 23:13:34.712] Run:1-Epoch:9, TrainLoss:0.1218, TrainAcc:0.8034
[2025-04-16 23:13:35.226] Run:1-Epoch:9, ValidLoss:0.0845, ValidAcc:0.9501
[2025-04-16 23:13:36.968] Run:1-Epoch:10, TrainLoss:0.1064, TrainAcc:0.8591
[2025-04-16 23:13:37.484] Run:1-Epoch:10, ValidLoss:0.0636, ValidAcc:0.9501
[2025-04-16 23:13:41.484] Run:1-Epoch:11, TrainLoss:0.1067, TrainAcc:0.8466
[2025-04-16 23:13:42.000] Run:1-Epoch:11, ValidLoss:0.0624, ValidAcc:0.9501
[2025-04-16 23:13:46.005] Run:1-Epoch:12, TrainLoss:0.1062, TrainAcc:0.8479
[2025-04-16 23:13:46.520] Run:1-Epoch:12, ValidLoss:0.0756, ValidAcc:0.9501
[2025-04-16 23:13:48.245] Run:1-Epoch:13, TrainLoss:0.1033, TrainAcc:0.8570
[2025-04-16 23:13:48.771] Run:1-Epoch:13, ValidLoss:0.0643, ValidAcc:0.9501
[2025-04-16 23:13:50.497] Run:1-Epoch:14, TrainLoss:0.1048, TrainAcc:0.8533
[2025-04-16 23:13:51.023] Run:1-Epoch:14, ValidLoss:0.0635, ValidAcc:0.9501
[2025-04-16 23:13:52.770] Run:1-Epoch:15, TrainLoss:0.1041, TrainAcc:0.8504
[2025-04-16 23:13:53.301] Run:1-Epoch:15, ValidLoss:0.0717, ValidAcc:0.9501
[2025-04-16 23:13:55.038] Run:1-Epoch:16, TrainLoss:0.1058, TrainAcc:0.8470
[2025-04-16 23:13:55.559] Run:1-Epoch:16, ValidLoss:0.0616, ValidAcc:0.9501
[2025-04-16 23:13:59.562] Run:1-Epoch:17, TrainLoss:0.1052, TrainAcc:0.8487
[2025-04-16 23:14:00.091] Run:1-Epoch:17, ValidLoss:0.0706, ValidAcc:0.9501
[2025-04-16 23:14:01.831] Run:1-Epoch:18, TrainLoss:0.1058, TrainAcc:0.8453
[2025-04-16 23:14:02.364] Run:1-Epoch:18, ValidLoss:0.0643, ValidAcc:0.9501
[2025-04-16 23:14:04.101] Run:1-Epoch:19, TrainLoss:0.1030, TrainAcc:0.8531
[2025-04-16 23:14:04.623] Run:1-Epoch:19, ValidLoss:0.0649, ValidAcc:0.9501
[2025-04-16 23:14:06.384] Run:1-Epoch:20, TrainLoss:0.1048, TrainAcc:0.8493
[2025-04-16 23:14:06.919] Run:1-Epoch:20, ValidLoss:0.0675, ValidAcc:0.9501
[2025-04-16 23:14:08.666] Run:1-Epoch:21, TrainLoss:0.1016, TrainAcc:0.8560
[2025-04-16 23:14:09.202] Run:1-Epoch:21, ValidLoss:0.0595, ValidAcc:0.9501
[2025-04-16 23:14:13.192] Run:1-Epoch:22, TrainLoss:0.1028, TrainAcc:0.8486
[2025-04-16 23:14:13.727] Run:1-Epoch:22, ValidLoss:0.0698, ValidAcc:0.9501
[2025-04-16 23:14:15.480] Run:1-Epoch:23, TrainLoss:0.1057, TrainAcc:0.8454
[2025-04-16 23:14:16.016] Run:1-Epoch:23, ValidLoss:0.0648, ValidAcc:0.9501
[2025-04-16 23:14:17.782] Run:1-Epoch:24, TrainLoss:0.1032, TrainAcc:0.8504
[2025-04-16 23:14:18.315] Run:1-Epoch:24, ValidLoss:0.0640, ValidAcc:0.9501
[2025-04-16 23:14:20.095] Run:1-Epoch:25, TrainLoss:0.1025, TrainAcc:0.8513
[2025-04-16 23:14:20.620] Run:1-Epoch:25, ValidLoss:0.0642, ValidAcc:0.9501
[2025-04-16 23:14:22.395] Run:1-Epoch:26, TrainLoss:0.1032, TrainAcc:0.8460
[2025-04-16 23:14:22.937] Run:1-Epoch:26, ValidLoss:0.0638, ValidAcc:0.9501
[2025-04-16 23:14:24.698] Run:1-Epoch:27, TrainLoss:0.1032, TrainAcc:0.8481
[2025-04-16 23:14:25.248] Run:1-Epoch:27, ValidLoss:0.0659, ValidAcc:0.9501
[2025-04-19 02:22:22.133] Namespace(dataset_name='ChestXray14', model_name='vgg19', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='vgg19_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/vgg19_ImageNet_exper/vgg19_ImageNet_exper_run_1.pdf'))
[2025-04-19 02:22:24.653] Run:1-Epoch:1, TrainLoss:0.1797, TrainAcc:0.5961
[2025-04-19 02:22:25.533] Run:1-Epoch:1, ValidLoss:0.1713, ValidAcc:0.6536
[2025-04-19 02:22:29.172] Run:1-Epoch:2, TrainLoss:0.1704, TrainAcc:0.6279
[2025-04-19 02:22:29.738] Run:1-Epoch:2, ValidLoss:0.1600, ValidAcc:0.6926
[2025-04-19 02:22:33.592] Run:1-Epoch:3, TrainLoss:0.1321, TrainAcc:0.7933
[2025-04-19 02:22:34.146] Run:1-Epoch:3, ValidLoss:0.0726, ValidAcc:0.9501
[2025-04-19 02:22:38.290] Run:1-Epoch:4, TrainLoss:0.1632, TrainAcc:0.8427
[2025-04-19 02:22:38.842] Run:1-Epoch:4, ValidLoss:0.0637, ValidAcc:0.9501
[2025-04-19 02:22:43.059] Run:1-Epoch:5, TrainLoss:0.1377, TrainAcc:0.8404
[2025-04-19 02:22:43.600] Run:1-Epoch:5, ValidLoss:0.0934, ValidAcc:0.8490
[2025-04-19 02:22:45.452] Run:1-Epoch:6, TrainLoss:0.1340, TrainAcc:0.8304
[2025-04-19 02:22:46.007] Run:1-Epoch:6, ValidLoss:0.1506, ValidAcc:0.5967
[2025-04-19 02:22:47.832] Run:1-Epoch:7, TrainLoss:0.1356, TrainAcc:0.7657
[2025-04-19 02:22:48.376] Run:1-Epoch:7, ValidLoss:0.1108, ValidAcc:0.9501
[2025-04-19 02:22:50.175] Run:1-Epoch:8, TrainLoss:0.1219, TrainAcc:0.8507
[2025-04-19 02:22:50.715] Run:1-Epoch:8, ValidLoss:0.1184, ValidAcc:0.9044
[2025-04-19 02:22:52.517] Run:1-Epoch:9, TrainLoss:0.1218, TrainAcc:0.8034
[2025-04-19 02:22:53.086] Run:1-Epoch:9, ValidLoss:0.0845, ValidAcc:0.9501
[2025-04-19 02:22:54.897] Run:1-Epoch:10, TrainLoss:0.1064, TrainAcc:0.8591
[2025-04-19 02:22:55.449] Run:1-Epoch:10, ValidLoss:0.0636, ValidAcc:0.9501
[2025-04-19 02:22:59.629] Run:1-Epoch:11, TrainLoss:0.1067, TrainAcc:0.8466
[2025-04-19 02:23:00.173] Run:1-Epoch:11, ValidLoss:0.0624, ValidAcc:0.9501
[2025-04-19 02:23:04.445] Run:1-Epoch:12, TrainLoss:0.1062, TrainAcc:0.8479
[2025-04-19 02:23:04.974] Run:1-Epoch:12, ValidLoss:0.0756, ValidAcc:0.9501
[2025-04-19 02:23:06.753] Run:1-Epoch:13, TrainLoss:0.1033, TrainAcc:0.8570
[2025-04-19 02:23:07.287] Run:1-Epoch:13, ValidLoss:0.0643, ValidAcc:0.9501
[2025-04-19 02:23:09.090] Run:1-Epoch:14, TrainLoss:0.1048, TrainAcc:0.8533
[2025-04-19 02:23:09.625] Run:1-Epoch:14, ValidLoss:0.0635, ValidAcc:0.9501
[2025-04-19 02:23:11.440] Run:1-Epoch:15, TrainLoss:0.1041, TrainAcc:0.8504
[2025-04-19 02:23:11.993] Run:1-Epoch:15, ValidLoss:0.0717, ValidAcc:0.9501
[2025-04-19 02:23:13.828] Run:1-Epoch:16, TrainLoss:0.1058, TrainAcc:0.8470
[2025-04-19 02:23:14.373] Run:1-Epoch:16, ValidLoss:0.0616, ValidAcc:0.9501
[2025-04-19 02:23:18.626] Run:1-Epoch:17, TrainLoss:0.1052, TrainAcc:0.8487
[2025-04-19 02:23:19.156] Run:1-Epoch:17, ValidLoss:0.0706, ValidAcc:0.9501
[2025-04-19 02:23:20.985] Run:1-Epoch:18, TrainLoss:0.1058, TrainAcc:0.8453
[2025-04-19 02:23:21.541] Run:1-Epoch:18, ValidLoss:0.0643, ValidAcc:0.9501
[2025-04-19 02:23:23.364] Run:1-Epoch:19, TrainLoss:0.1030, TrainAcc:0.8531
[2025-04-19 02:23:23.901] Run:1-Epoch:19, ValidLoss:0.0649, ValidAcc:0.9501
[2025-04-19 02:23:25.746] Run:1-Epoch:20, TrainLoss:0.1048, TrainAcc:0.8493
[2025-04-19 02:23:26.301] Run:1-Epoch:20, ValidLoss:0.0675, ValidAcc:0.9501
[2025-04-19 02:23:28.142] Run:1-Epoch:21, TrainLoss:0.1016, TrainAcc:0.8560
[2025-04-19 02:23:28.699] Run:1-Epoch:21, ValidLoss:0.0595, ValidAcc:0.9501
[2025-04-19 02:23:32.884] Run:1-Epoch:22, TrainLoss:0.1028, TrainAcc:0.8486
[2025-04-19 02:23:33.438] Run:1-Epoch:22, ValidLoss:0.0698, ValidAcc:0.9501
[2025-04-19 02:23:35.278] Run:1-Epoch:23, TrainLoss:0.1057, TrainAcc:0.8454
[2025-04-19 02:23:35.846] Run:1-Epoch:23, ValidLoss:0.0648, ValidAcc:0.9501
[2025-04-19 02:23:37.657] Run:1-Epoch:24, TrainLoss:0.1032, TrainAcc:0.8504
[2025-04-19 02:23:38.197] Run:1-Epoch:24, ValidLoss:0.0640, ValidAcc:0.9501
[2025-04-19 02:23:40.053] Run:1-Epoch:25, TrainLoss:0.1025, TrainAcc:0.8513
[2025-04-19 02:23:40.590] Run:1-Epoch:25, ValidLoss:0.0642, ValidAcc:0.9501
[2025-04-19 02:23:42.443] Run:1-Epoch:26, TrainLoss:0.1032, TrainAcc:0.8460
[2025-04-19 02:23:42.984] Run:1-Epoch:26, ValidLoss:0.0638, ValidAcc:0.9501
[2025-04-19 02:23:44.825] Run:1-Epoch:27, TrainLoss:0.1032, TrainAcc:0.8481
[2025-04-19 02:23:45.378] Run:1-Epoch:27, ValidLoss:0.0659, ValidAcc:0.9501
[2025-04-19 02:28:46.078] Namespace(dataset_name='ChestXray14', model_name='vgg19', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='vgg19_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/vgg19_ImageNet_exper/vgg19_ImageNet_exper_run_1.pdf'))
[2025-04-19 02:28:48.410] Run:1-Epoch:1, TrainLoss:0.1797, TrainAcc:0.5961
[2025-04-19 02:28:49.149] Run:1-Epoch:1, ValidLoss:0.1713, ValidAcc:0.6536
[2025-04-19 02:28:53.521] Run:1-Epoch:2, TrainLoss:0.1704, TrainAcc:0.6279
[2025-04-19 02:28:54.060] Run:1-Epoch:2, ValidLoss:0.1600, ValidAcc:0.6926
[2025-04-19 02:28:58.322] Run:1-Epoch:3, TrainLoss:0.1321, TrainAcc:0.7933
[2025-04-19 02:28:58.860] Run:1-Epoch:3, ValidLoss:0.0726, ValidAcc:0.9501
[2025-04-19 02:29:03.174] Run:1-Epoch:4, TrainLoss:0.1632, TrainAcc:0.8427
[2025-04-19 02:29:03.715] Run:1-Epoch:4, ValidLoss:0.0637, ValidAcc:0.9501
[2025-04-19 02:29:07.899] Run:1-Epoch:5, TrainLoss:0.1377, TrainAcc:0.8404
[2025-04-19 02:29:08.437] Run:1-Epoch:5, ValidLoss:0.0934, ValidAcc:0.8490
[2025-04-19 02:29:10.256] Run:1-Epoch:6, TrainLoss:0.1340, TrainAcc:0.8304
[2025-04-19 02:29:10.797] Run:1-Epoch:6, ValidLoss:0.1506, ValidAcc:0.5967
[2025-04-19 02:29:12.634] Run:1-Epoch:7, TrainLoss:0.1356, TrainAcc:0.7657
[2025-04-19 02:29:13.172] Run:1-Epoch:7, ValidLoss:0.1108, ValidAcc:0.9501
[2025-04-19 02:29:15.018] Run:1-Epoch:8, TrainLoss:0.1219, TrainAcc:0.8507
[2025-04-19 02:29:15.574] Run:1-Epoch:8, ValidLoss:0.1184, ValidAcc:0.9044
[2025-04-19 02:29:17.386] Run:1-Epoch:9, TrainLoss:0.1218, TrainAcc:0.8034
[2025-04-19 02:29:17.927] Run:1-Epoch:9, ValidLoss:0.0845, ValidAcc:0.9501
[2025-04-19 02:29:19.733] Run:1-Epoch:10, TrainLoss:0.1064, TrainAcc:0.8591
[2025-04-19 02:29:20.288] Run:1-Epoch:10, ValidLoss:0.0636, ValidAcc:0.9501
[2025-04-19 02:29:24.564] Run:1-Epoch:11, TrainLoss:0.1067, TrainAcc:0.8466
[2025-04-19 02:29:25.124] Run:1-Epoch:11, ValidLoss:0.0624, ValidAcc:0.9501
[2025-04-19 02:29:29.307] Run:1-Epoch:12, TrainLoss:0.1062, TrainAcc:0.8479
[2025-04-19 02:29:29.854] Run:1-Epoch:12, ValidLoss:0.0756, ValidAcc:0.9501
[2025-04-19 02:29:31.658] Run:1-Epoch:13, TrainLoss:0.1033, TrainAcc:0.8570
[2025-04-19 02:29:32.193] Run:1-Epoch:13, ValidLoss:0.0643, ValidAcc:0.9501
[2025-04-19 02:29:33.971] Run:1-Epoch:14, TrainLoss:0.1048, TrainAcc:0.8533
[2025-04-19 02:29:34.512] Run:1-Epoch:14, ValidLoss:0.0635, ValidAcc:0.9501
[2025-04-19 02:29:36.330] Run:1-Epoch:15, TrainLoss:0.1041, TrainAcc:0.8504
[2025-04-19 02:29:36.873] Run:1-Epoch:15, ValidLoss:0.0717, ValidAcc:0.9501
[2025-04-19 02:29:38.669] Run:1-Epoch:16, TrainLoss:0.1058, TrainAcc:0.8470
[2025-04-19 02:29:39.224] Run:1-Epoch:16, ValidLoss:0.0616, ValidAcc:0.9501
[2025-04-19 02:29:43.425] Run:1-Epoch:17, TrainLoss:0.1052, TrainAcc:0.8487
[2025-04-19 02:29:43.961] Run:1-Epoch:17, ValidLoss:0.0706, ValidAcc:0.9501
[2025-04-19 02:29:45.748] Run:1-Epoch:18, TrainLoss:0.1058, TrainAcc:0.8453
[2025-04-19 02:29:46.294] Run:1-Epoch:18, ValidLoss:0.0643, ValidAcc:0.9501
[2025-04-19 02:29:48.065] Run:1-Epoch:19, TrainLoss:0.1030, TrainAcc:0.8531
[2025-04-19 02:29:48.604] Run:1-Epoch:19, ValidLoss:0.0649, ValidAcc:0.9501
[2025-04-19 02:29:50.395] Run:1-Epoch:20, TrainLoss:0.1048, TrainAcc:0.8493
[2025-04-19 02:29:50.941] Run:1-Epoch:20, ValidLoss:0.0675, ValidAcc:0.9501
[2025-04-19 02:29:52.755] Run:1-Epoch:21, TrainLoss:0.1016, TrainAcc:0.8560
[2025-04-19 02:29:53.304] Run:1-Epoch:21, ValidLoss:0.0595, ValidAcc:0.9501
[2025-04-19 02:29:57.605] Run:1-Epoch:22, TrainLoss:0.1028, TrainAcc:0.8486
[2025-04-19 02:29:58.167] Run:1-Epoch:22, ValidLoss:0.0698, ValidAcc:0.9501
[2025-04-19 02:29:59.953] Run:1-Epoch:23, TrainLoss:0.1057, TrainAcc:0.8454
[2025-04-19 02:30:00.508] Run:1-Epoch:23, ValidLoss:0.0648, ValidAcc:0.9501
[2025-04-19 02:30:02.289] Run:1-Epoch:24, TrainLoss:0.1032, TrainAcc:0.8504
[2025-04-19 02:30:02.852] Run:1-Epoch:24, ValidLoss:0.0640, ValidAcc:0.9501
[2025-04-19 02:30:04.650] Run:1-Epoch:25, TrainLoss:0.1025, TrainAcc:0.8513
[2025-04-19 02:30:05.199] Run:1-Epoch:25, ValidLoss:0.0642, ValidAcc:0.9501
[2025-04-19 02:30:06.980] Run:1-Epoch:26, TrainLoss:0.1032, TrainAcc:0.8460
[2025-04-19 02:30:07.531] Run:1-Epoch:26, ValidLoss:0.0638, ValidAcc:0.9501
[2025-04-19 02:30:09.333] Run:1-Epoch:27, TrainLoss:0.1032, TrainAcc:0.8481
[2025-04-19 02:30:09.893] Run:1-Epoch:27, ValidLoss:0.0659, ValidAcc:0.9501
[2025-04-19 02:38:19.123] Namespace(dataset_name='ChestXray14', model_name='vgg19', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='vgg19_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/vgg19_ImageNet_exper/vgg19_ImageNet_exper_run_1.pdf'))
[2025-04-19 02:38:21.413] Run:1-Epoch:1, TrainLoss:0.1797, TrainAcc:0.5961
[2025-04-19 02:38:22.115] Run:1-Epoch:1, ValidLoss:0.1713, ValidAcc:0.6536
[2025-04-19 02:38:26.344] Run:1-Epoch:2, TrainLoss:0.1704, TrainAcc:0.6279
[2025-04-19 02:38:26.896] Run:1-Epoch:2, ValidLoss:0.1600, ValidAcc:0.6926
[2025-04-19 02:38:30.989] Run:1-Epoch:3, TrainLoss:0.1321, TrainAcc:0.7933
[2025-04-19 02:38:31.548] Run:1-Epoch:3, ValidLoss:0.0726, ValidAcc:0.9501
[2025-04-19 02:38:35.575] Run:1-Epoch:4, TrainLoss:0.1632, TrainAcc:0.8427
[2025-04-19 02:38:36.139] Run:1-Epoch:4, ValidLoss:0.0637, ValidAcc:0.9501
[2025-04-19 02:38:40.246] Run:1-Epoch:5, TrainLoss:0.1377, TrainAcc:0.8404
[2025-04-19 02:38:40.804] Run:1-Epoch:5, ValidLoss:0.0934, ValidAcc:0.8490
[2025-04-19 02:38:42.554] Run:1-Epoch:6, TrainLoss:0.1340, TrainAcc:0.8304
[2025-04-19 02:38:43.090] Run:1-Epoch:6, ValidLoss:0.1506, ValidAcc:0.5967
[2025-04-19 02:38:44.857] Run:1-Epoch:7, TrainLoss:0.1356, TrainAcc:0.7657
[2025-04-19 02:38:45.398] Run:1-Epoch:7, ValidLoss:0.1108, ValidAcc:0.9501
[2025-04-19 02:38:47.154] Run:1-Epoch:8, TrainLoss:0.1219, TrainAcc:0.8507
[2025-04-19 02:38:47.703] Run:1-Epoch:8, ValidLoss:0.1184, ValidAcc:0.9044
[2025-04-19 02:38:49.456] Run:1-Epoch:9, TrainLoss:0.1218, TrainAcc:0.8034
[2025-04-19 02:38:49.997] Run:1-Epoch:9, ValidLoss:0.0845, ValidAcc:0.9501
[2025-04-19 02:38:51.753] Run:1-Epoch:10, TrainLoss:0.1064, TrainAcc:0.8591
[2025-04-19 02:38:52.291] Run:1-Epoch:10, ValidLoss:0.0636, ValidAcc:0.9501
[2025-04-19 02:38:56.514] Run:1-Epoch:11, TrainLoss:0.1067, TrainAcc:0.8466
[2025-04-19 02:38:57.057] Run:1-Epoch:11, ValidLoss:0.0624, ValidAcc:0.9501
[2025-04-19 02:39:01.211] Run:1-Epoch:12, TrainLoss:0.1062, TrainAcc:0.8479
[2025-04-19 02:39:01.755] Run:1-Epoch:12, ValidLoss:0.0756, ValidAcc:0.9501
[2025-04-19 02:39:03.519] Run:1-Epoch:13, TrainLoss:0.1033, TrainAcc:0.8570
[2025-04-19 02:39:04.066] Run:1-Epoch:13, ValidLoss:0.0643, ValidAcc:0.9501
[2025-04-19 02:39:05.829] Run:1-Epoch:14, TrainLoss:0.1048, TrainAcc:0.8533
[2025-04-19 02:39:06.366] Run:1-Epoch:14, ValidLoss:0.0635, ValidAcc:0.9501
[2025-04-19 02:39:08.145] Run:1-Epoch:15, TrainLoss:0.1041, TrainAcc:0.8504
[2025-04-19 02:39:08.704] Run:1-Epoch:15, ValidLoss:0.0717, ValidAcc:0.9501
[2025-04-19 02:39:10.489] Run:1-Epoch:16, TrainLoss:0.1058, TrainAcc:0.8470
[2025-04-19 02:39:11.039] Run:1-Epoch:16, ValidLoss:0.0616, ValidAcc:0.9501
[2025-04-19 02:39:15.248] Run:1-Epoch:17, TrainLoss:0.1052, TrainAcc:0.8487
[2025-04-19 02:39:15.804] Run:1-Epoch:17, ValidLoss:0.0706, ValidAcc:0.9501
[2025-04-19 02:39:17.566] Run:1-Epoch:18, TrainLoss:0.1058, TrainAcc:0.8453
[2025-04-19 02:39:18.103] Run:1-Epoch:18, ValidLoss:0.0643, ValidAcc:0.9501
[2025-04-19 02:39:19.889] Run:1-Epoch:19, TrainLoss:0.1030, TrainAcc:0.8531
[2025-04-19 02:39:20.442] Run:1-Epoch:19, ValidLoss:0.0649, ValidAcc:0.9501
[2025-04-19 02:39:22.217] Run:1-Epoch:20, TrainLoss:0.1048, TrainAcc:0.8493
[2025-04-19 02:39:22.775] Run:1-Epoch:20, ValidLoss:0.0675, ValidAcc:0.9501
[2025-04-19 02:39:24.550] Run:1-Epoch:21, TrainLoss:0.1016, TrainAcc:0.8560
[2025-04-19 02:39:25.091] Run:1-Epoch:21, ValidLoss:0.0595, ValidAcc:0.9501
[2025-04-19 02:39:29.181] Run:1-Epoch:22, TrainLoss:0.1028, TrainAcc:0.8486
[2025-04-19 02:39:29.720] Run:1-Epoch:22, ValidLoss:0.0698, ValidAcc:0.9501
[2025-04-19 02:39:31.515] Run:1-Epoch:23, TrainLoss:0.1057, TrainAcc:0.8454
[2025-04-19 02:39:32.054] Run:1-Epoch:23, ValidLoss:0.0648, ValidAcc:0.9501
[2025-04-19 02:39:33.837] Run:1-Epoch:24, TrainLoss:0.1032, TrainAcc:0.8504
